firstseen	srcip	dstip	sport	dport	pkts	bytes
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	64398	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	53529	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	17084	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	15011	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	48314	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	31158	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	59707	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	56690	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	29513	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	8664	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	15459	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	45857	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	25603	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	51700	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	31017	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	48089	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	31224	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	35229	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	60653	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	15148	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	25303	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	48064	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	56141	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	8677	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	8655	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	64648	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	21773	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	3866	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	44705	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	3540	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	6526	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	6756	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	20914	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	17106	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	47498	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	47634	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	13192	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	65179	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	56838	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	49	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	24422	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	56708	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	61338	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	30146	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	45210	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	23499	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	63747	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	65397	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	63137	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	63871	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	14071	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	19659	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	6151	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	12843	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	58555	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	33681	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	49820	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	50782	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	43908	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	27564	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	56613	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	20488	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	52533	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	49744	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	34304	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	47117	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	29169	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	2290	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	3750	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	44142	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	33063	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	64683	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	33907	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	52905	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	36646	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	23236	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	24781	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	37290	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	58656	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	51576	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	52058	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	50846	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	6115	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	64452	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	31604	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	47893	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	15206	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	48067	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	65357	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	20362	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	12716	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	11070	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	34994	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	29623	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	41131	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	15476	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	21011	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	19778	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	25988	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	53034	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	57214	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	49396	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	46896	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	222	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	50728	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	41752	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	13353	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	7023	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	15746	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	5686	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	35203	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	61315	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	4902	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	4877	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	24268	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	4577	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	13241	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	13734	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	43017	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	4348	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	22173	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	48721	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	14021	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	10578	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	48503	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	16849	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	65208	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	62732	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	35868	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	32655	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	38991	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	55923	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	10149	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	31156	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	55239	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	31098	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	25389	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	4232	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	60258	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	13568	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	31574	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	20806	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	35035	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	21410	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	44317	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	20166	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	2588	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	48844	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	5894	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	12562	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	17979	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	8864	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	49306	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	21773	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	3866	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	64648	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	65274	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	289	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	28310	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	61149	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	12357	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	41497	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	26230	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	51367	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	63528	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	1974	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	27004	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	41123	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	214	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	23140	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	880	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	36808	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	54177	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	37516	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	29854	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	6811	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	6330	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	10637	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	12153	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	31047	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	4461	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	34797	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	60280	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	5106	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	63843	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	61183	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	62154	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	57234	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	47440	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	39877	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	2521	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	1338	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	53163	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	17310	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	16717	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	47672	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	49565	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	59474	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	59540	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	63812	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	56699	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	47358	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	35550	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	24781	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	23236	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	36646	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	52905	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	33907	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	64683	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	33063	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	44142	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	3750	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	2290	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	29169	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	47117	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	34304	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	49744	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	52533	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	20488	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	56613	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	27564	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	43908	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	50782	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	49820	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	33681	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	58555	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	12843	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	6151	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	35812	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	41117	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	14071	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	19659	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	63137	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	63871	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	63747	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	65397	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	45210	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	23499	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	61338	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	30146	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	56708	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	12080	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	49	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	24422	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	65179	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	56838	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	47634	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	13192	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	17106	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	47498	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	6756	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	20914	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	6526	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	57346	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	48721	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	14021	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	4348	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	22173	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	13734	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	43017	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	4577	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	13241	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	4877	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	24268	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	61315	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	4902	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	5686	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	35203	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	7023	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	15746	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	41752	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	13353	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	222	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	50728	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	40499	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	46896	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	57214	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	49396	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	25988	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	53034	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	21011	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	19778	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	31572	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	50310	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	41131	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	15476	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	34994	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	29623	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	12716	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	11070	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	65357	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	20362	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	15206	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	48067	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	31604	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	47893	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	26454	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	64452	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	10259	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	6115	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	50846	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	61232	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	52058	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	57167	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	35035	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	21410	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	31574	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	20806	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	60258	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	13568	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	25389	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	4232	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	55239	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	31098	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	10149	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	31156	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	38991	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	55923	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	14679	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	63781	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	14626	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	26308	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	21718	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51359	46522	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	29032	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	8864	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	49306	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	12562	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	17979	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	48844	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	5894	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	20166	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51357	2588	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51357	44317	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	22993	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	47358	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51359	17855	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	63812	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	35550	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	59474	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	59540	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	17310	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	49565	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	1338	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	16717	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	39877	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	53163	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	57234	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	2521	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	61183	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	47440	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	5106	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	62154	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	34797	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	63843	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	31047	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.2	51358	60280	0	0
2013-04-06 11:19:50	10.9.81.5	172.30.0.3	51358	10637	0	0
